hazardous_or_poisonous_substance	disrupts	organism_function
injury_or_poisoning	occurs_in	group
molecular_biology_research_technique	measures	pathologic_function
disease_or_syndrome	affects	experimental_model_of_disease
congenital_abnormality	affects	mammal
age_group	uses	research_device
fully_formed_anatomical_structure	location_of	cell_function
health_care_activity	affects	experimental_model_of_disease
indicator_reagent_or_diagnostic_aid	affects	mental_process
educational_activity	associated_with	mental_or_behavioral_dysfunction
receptor	complicates	injury_or_poisoning
cell_function	process_of	natural_phenomenon_or_process
eicosanoid	causes	disease_or_syndrome
qualitative_concept	result_of	mental_process
pathologic_function	affects	organ_or_tissue_function
hazardous_or_poisonous_substance	affects	physiologic_function
diagnostic_procedure	precedes	therapeutic_or_preventive_procedure
cell_or_molecular_dysfunction	result_of	experimental_model_of_disease
injury_or_poisoning	result_of	molecular_function
congenital_abnormality	location_of	cell_or_molecular_dysfunction
enzyme	affects	physiologic_function
embryonic_structure	part_of	plant
diagnostic_procedure	measures	organophosphorus_compound
neoplastic_process	affects	mammal
mental_or_behavioral_dysfunction	process_of	natural_phenomenon_or_process
health_care_related_organization	produces	regulation_or_law
finding	manifestation_of	congenital_abnormality
physiologic_function	process_of	organ_or_tissue_function
biologic_function	process_of	genetic_function
pathologic_function	manifestation_of	mental_process
fully_formed_anatomical_structure	produces	neuroreactive_substance_or_biogenic_amine
physiologic_function	process_of	mental_or_behavioral_dysfunction
manufactured_object	causes	experimental_model_of_disease
experimental_model_of_disease	process_of	plant
mental_or_behavioral_dysfunction	produces	biologically_active_substance
immunologic_factor	disrupts	organism_function
gene_or_genome	location_of	neoplastic_process
experimental_model_of_disease	affects	fungus
laboratory_procedure	issue_in	occupation_or_discipline
laboratory_procedure	measures	immunologic_factor
biologically_active_substance	affects	experimental_model_of_disease
bird	interacts_with	human
laboratory_procedure	assesses_effect_of	cell_or_molecular_dysfunction
receptor	disrupts	organ_or_tissue_function
anatomical_structure	part_of	invertebrate
diagnostic_procedure	measures	element_ion_or_isotope
laboratory_procedure	measures	vitamin
lipid	issue_in	biomedical_occupation_or_discipline
organism_attribute	measurement_of	organism_function
injury_or_poisoning	disrupts	cell
animal	interacts_with	invertebrate
social_behavior	associated_with	organism_attribute
individual_behavior	process_of	social_behavior
hormone	affects	natural_phenomenon_or_process
tissue	location_of	rickettsia_or_chlamydia
tissue	location_of	congenital_abnormality
gene_or_genome	affects	cell_function
antibiotic	causes	congenital_abnormality
research_activity	associated_with	neoplastic_process
cell_or_molecular_dysfunction	isa	phenomenon_or_process
element_ion_or_isotope	interacts_with	chemical
cell_component	location_of	neoplastic_process
organization	location_of	molecular_biology_research_technique
neoplastic_process	affects	plant
organ_or_tissue_function	process_of	genetic_function
organic_chemical	interacts_with	organophosphorus_compound
acquired_abnormality	part_of	fungus
experimental_model_of_disease	precedes	disease_or_syndrome
receptor	complicates	neoplastic_process
amino_acid_peptide_or_protein	affects	molecular_function
receptor	affects	cell_or_molecular_dysfunction
molecular_function	produces	vitamin
cell_component	part_of	invertebrate
biologic_function	process_of	fish
genetic_function	process_of	fish
virus	isa	physical_object
body_space_or_junction	interconnects	cell
biologically_active_substance	complicates	organism_function
receptor	disrupts	gene_or_genome
organic_chemical	causes	anatomical_abnormality
vertebrate	interacts_with	organism
immunologic_factor	interacts_with	receptor
receptor	issue_in	biomedical_occupation_or_discipline
vitamin	disrupts	mental_process
laboratory_procedure	affects	mental_or_behavioral_dysfunction
diagnostic_procedure	associated_with	experimental_model_of_disease
mental_process	isa	natural_phenomenon_or_process
organism_function	affects	fish
laboratory_procedure	associated_with	disease_or_syndrome
organism_attribute	result_of	injury_or_poisoning
cell_or_molecular_dysfunction	degree_of	pathologic_function
neoplastic_process	co-occurs_with	acquired_abnormality
clinical_attribute	result_of	molecular_function
mental_or_behavioral_dysfunction	manifestation_of	cell_or_molecular_dysfunction
molecular_biology_research_technique	measures	antibiotic
anatomical_abnormality	affects	fish
element_ion_or_isotope	affects	mental_process
substance	causes	pathologic_function
molecular_biology_research_technique	measures	organ_or_tissue_function
tissue	produces	eicosanoid
molecular_sequence	isa	spatial_concept
individual_behavior	associated_with	congenital_abnormality
tissue	surrounds	cell
hormone	interacts_with	hazardous_or_poisonous_substance
pharmacologic_substance	causes	experimental_model_of_disease
body_part_organ_or_organ_component	surrounds	tissue
neoplastic_process	produces	hormone
disease_or_syndrome	affects	mammal
pathologic_function	manifestation_of	experimental_model_of_disease
congenital_abnormality	affects	organism
immunologic_factor	disrupts	cell_function
biologic_function	affects	archaeon
congenital_abnormality	result_of	biologic_function
finding	evaluation_of	biologic_function
pathologic_function	complicates	anatomical_abnormality
cell_or_molecular_dysfunction	precedes	neoplastic_process
diagnostic_procedure	measures	neuroreactive_substance_or_biogenic_amine
biologic_function	result_of	phenomenon_or_process
population_group	performs	educational_activity
clinical_attribute	result_of	physiologic_function
immunologic_factor	affects	experimental_model_of_disease
receptor	complicates	molecular_function
eicosanoid	interacts_with	neuroreactive_substance_or_biogenic_amine
organism_attribute	property_of	bacterium
chemical_viewed_functionally	interacts_with	chemical
patient_or_disabled_group	uses	regulation_or_law
cell_component	location_of	molecular_function
entity	issue_in	biomedical_occupation_or_discipline
human_caused_phenomenon_or_process	result_of	organ_or_tissue_function
pathologic_function	produces	vitamin
sign_or_symptom	associated_with	experimental_model_of_disease
neoplastic_process	process_of	biologic_function
laboratory_procedure	analyzes	nucleic_acid_nucleoside_or_nucleotide
congenital_abnormality	isa	anatomical_abnormality
biologically_active_substance	interacts_with	indicator_reagent_or_diagnostic_aid
lipid	interacts_with	indicator_reagent_or_diagnostic_aid
lipid	affects	disease_or_syndrome
organ_or_tissue_function	process_of	cell_function
pathologic_function	result_of	laboratory_procedure
natural_phenomenon_or_process	process_of	molecular_function
neuroreactive_substance_or_biogenic_amine	complicates	disease_or_syndrome
biologically_active_substance	disrupts	mental_process
rickettsia_or_chlamydia	interacts_with	mammal
tissue	produces	carbohydrate
clinical_attribute	result_of	injury_or_poisoning
fungus	location_of	vitamin
family_group	uses	clinical_drug
antibiotic	causes	injury_or_poisoning
clinical_drug	isa	physical_object
organophosphorus_compound	isa	chemical_viewed_structurally
cell_function	produces	receptor
body_part_organ_or_organ_component	location_of	therapeutic_or_preventive_procedure
mental_or_behavioral_dysfunction	isa	pathologic_function
immunologic_factor	disrupts	tissue
organism_function	process_of	mental_or_behavioral_dysfunction
alga	interacts_with	animal
natural_phenomenon_or_process	process_of	genetic_function
pharmacologic_substance	disrupts	organ_or_tissue_function
molecular_biology_research_technique	uses	research_device
cell_or_molecular_dysfunction	process_of	invertebrate
fully_formed_anatomical_structure	part_of	organism
natural_phenomenon_or_process	process_of	pathologic_function
biologic_function	isa	phenomenon_or_process
body_location_or_region	location_of	acquired_abnormality
organism_attribute	result_of	mental_process
neoplastic_process	occurs_in	population_group
body_space_or_junction	location_of	diagnostic_procedure
neoplastic_process	associated_with	pathologic_function
pharmacologic_substance	prevents	pathologic_function
manufactured_object	causes	anatomical_abnormality
drug_delivery_device	causes	disease_or_syndrome
family_group	performs	health_care_activity
experimental_model_of_disease	isa	natural_phenomenon_or_process
mental_or_behavioral_dysfunction	co-occurs_with	pathologic_function
population_group	associated_with	acquired_abnormality
biomedical_or_dental_material	interacts_with	biologically_active_substance
organ_or_tissue_function	process_of	organism
group	uses	intellectual_product
clinical_attribute	result_of	natural_phenomenon_or_process
hazardous_or_poisonous_substance	causes	injury_or_poisoning
diagnostic_procedure	method_of	biomedical_occupation_or_discipline
acquired_abnormality	affects	plant
antibiotic	interacts_with	indicator_reagent_or_diagnostic_aid
biologically_active_substance	complicates	disease_or_syndrome
cell_component	part_of	reptile
body_space_or_junction	location_of	disease_or_syndrome
finding	issue_in	biomedical_occupation_or_discipline
diagnostic_procedure	measures	nucleic_acid_nucleoside_or_nucleotide
anatomical_structure	isa	physical_object
organism_function	process_of	vertebrate
vitamin	complicates	neoplastic_process
pathologic_function	result_of	mental_process
disease_or_syndrome	affects	pathologic_function
laboratory_or_test_result	indicates	experimental_model_of_disease
lipid	affects	physiologic_function
gene_or_genome	part_of	invertebrate
clinical_attribute	property_of	fish
body_space_or_junction	location_of	cell_component
congenital_abnormality	part_of	fungus
tissue	location_of	cell_function
hormone	isa	substance
hazardous_or_poisonous_substance	affects	mental_process
behavior	associated_with	family_group
organic_chemical	interacts_with	vitamin
bacterium	interacts_with	amphibian
amino_acid_peptide_or_protein	isa	organic_chemical
antibiotic	complicates	injury_or_poisoning
steroid	interacts_with	element_ion_or_isotope
nucleic_acid_nucleoside_or_nucleotide	affects	cell_or_molecular_dysfunction
organic_chemical	causes	mental_or_behavioral_dysfunction
element_ion_or_isotope	interacts_with	biologically_active_substance
behavior	issue_in	occupation_or_discipline
molecular_function	process_of	organism
fully_formed_anatomical_structure	produces	lipid
genetic_function	process_of	experimental_model_of_disease
laboratory_procedure	measures	hormone
immunologic_factor	affects	genetic_function
cell	part_of	organism
molecular_function	affects	experimental_model_of_disease
disease_or_syndrome	degree_of	pathologic_function
neuroreactive_substance_or_biogenic_amine	causes	neoplastic_process
medical_device	causes	experimental_model_of_disease
receptor	disrupts	mental_process
pathologic_function	produces	neuroreactive_substance_or_biogenic_amine
amphibian	interacts_with	mammal
professional_or_occupational_group	issue_in	occupation_or_discipline
individual_behavior	associated_with	clinical_attribute
enzyme	affects	neoplastic_process
pathologic_function	process_of	cell_function
receptor	interacts_with	chemical
organ_or_tissue_function	affects	fish
sign_or_symptom	manifestation_of	congenital_abnormality
research_activity	isa	event
cell_component	produces	biologically_active_substance
organ_or_tissue_function	isa	phenomenon_or_process
laboratory_or_test_result	evaluation_of	cell_or_molecular_dysfunction
group	produces	drug_delivery_device
disease_or_syndrome	process_of	reptile
experimental_model_of_disease	result_of	cell_function
behavior	isa	event
bacterium	causes	neoplastic_process
diagnostic_procedure	assesses_effect_of	neuroreactive_substance_or_biogenic_amine
laboratory_or_test_result	associated_with	mental_or_behavioral_dysfunction
drug_delivery_device	prevents	injury_or_poisoning
biologically_active_substance	complicates	experimental_model_of_disease
diagnostic_procedure	measures	quantitative_concept
organism_function	affects	organism_attribute
organ_or_tissue_function	produces	biologically_active_substance
neoplastic_process	result_of	physiologic_function
hazardous_or_poisonous_substance	complicates	disease_or_syndrome
population_group	uses	intellectual_product
amino_acid_peptide_or_protein	issue_in	biomedical_occupation_or_discipline
neoplastic_process	degree_of	experimental_model_of_disease
enzyme	complicates	biologic_function
immunologic_factor	complicates	experimental_model_of_disease
genetic_function	affects	rickettsia_or_chlamydia
body_system	isa	idea_or_concept
mental_or_behavioral_dysfunction	process_of	amphibian
disease_or_syndrome	process_of	plant
laboratory_or_test_result	measurement_of	hazardous_or_poisonous_substance
phenomenon_or_process	result_of	neoplastic_process
mental_or_behavioral_dysfunction	affects	neoplastic_process
food	affects	neoplastic_process
disease_or_syndrome	affects	organism
biologically_active_substance	affects	cell_function
plant	location_of	hormone
experimental_model_of_disease	affects	animal
molecular_function	affects	bacterium
sign_or_symptom	associated_with	anatomical_abnormality
congenital_abnormality	manifestation_of	molecular_function
indicator_reagent_or_diagnostic_aid	causes	experimental_model_of_disease
steroid	causes	injury_or_poisoning
hazardous_or_poisonous_substance	complicates	organism_function
age_group	uses	intellectual_product
environmental_effect_of_humans	result_of	pathologic_function
laboratory_or_test_result	measurement_of	carbohydrate
disease_or_syndrome	occurs_in	injury_or_poisoning
physiologic_function	result_of	disease_or_syndrome
educational_activity	associated_with	cell_or_molecular_dysfunction
virus	interacts_with	human
antibiotic	disrupts	embryonic_structure
element_ion_or_isotope	affects	mental_or_behavioral_dysfunction
antibiotic	isa	substance
nucleic_acid_nucleoside_or_nucleotide	affects	organism_function
neoplastic_process	co-occurs_with	experimental_model_of_disease
carbohydrate	ingredient_of	clinical_drug
mental_or_behavioral_dysfunction	result_of	mental_process
individual_behavior	issue_in	biomedical_occupation_or_discipline
animal	issue_in	biomedical_occupation_or_discipline
self_help_or_relief_organization	location_of	educational_activity
organization	location_of	governmental_or_regulatory_activity
cell_function	produces	enzyme
pharmacologic_substance	disrupts	body_part_organ_or_organ_component
research_activity	associated_with	anatomical_abnormality
body_part_organ_or_organ_component	issue_in	occupation_or_discipline
research_activity	measures	disease_or_syndrome
pathologic_function	result_of	organ_or_tissue_function
cell	part_of	mammal
natural_phenomenon_or_process	affects	mental_or_behavioral_dysfunction
food	causes	congenital_abnormality
anatomical_abnormality	part_of	amphibian
research_activity	measures	inorganic_chemical
immunologic_factor	complicates	cell_function
tissue	part_of	fish
genetic_function	result_of	physiologic_function
human	exhibits	individual_behavior
anatomical_abnormality	location_of	fungus
laboratory_or_test_result	evaluation_of	disease_or_syndrome
self_help_or_relief_organization	carries_out	laboratory_procedure
functional_concept	issue_in	biomedical_occupation_or_discipline
biomedical_or_dental_material	issue_in	biomedical_occupation_or_discipline
individual_behavior	associated_with	experimental_model_of_disease
immunologic_factor	affects	cell_or_molecular_dysfunction
food	causes	mental_or_behavioral_dysfunction
amino_acid_peptide_or_protein	causes	acquired_abnormality
biologically_active_substance	associated_with	virus
antibiotic	complicates	molecular_function
clinical_attribute	property_of	human
organ_or_tissue_function	affects	vertebrate
amphibian	isa	animal
molecular_function	process_of	reptile
element_ion_or_isotope	causes	pathologic_function
hormone	complicates	disease_or_syndrome
acquired_abnormality	manifestation_of	cell_or_molecular_dysfunction
experimental_model_of_disease	isa	pathologic_function
biologically_active_substance	complicates	injury_or_poisoning
phenomenon_or_process	issue_in	occupation_or_discipline
lipid	interacts_with	chemical_viewed_functionally
inorganic_chemical	interacts_with	antibiotic
tissue	surrounds	cell_component
cell_component	location_of	fungus
individual_behavior	affects	mental_process
congenital_abnormality	occurs_in	family_group
tissue	location_of	physiologic_function
pathologic_function	co-occurs_with	congenital_abnormality
body_space_or_junction	location_of	genetic_function
governmental_or_regulatory_activity	isa	event
genetic_function	result_of	cell_function
receptor	causes	congenital_abnormality
laboratory_or_test_result	evaluation_of	biologic_function
pathologic_function	complicates	mental_or_behavioral_dysfunction
acquired_abnormality	affects	invertebrate
anatomical_abnormality	manifestation_of	mental_or_behavioral_dysfunction
molecular_biology_research_technique	measures	nucleic_acid_nucleoside_or_nucleotide
bird	isa	entity
laboratory_procedure	diagnoses	anatomical_abnormality
anatomical_abnormality	result_of	genetic_function
cell	location_of	virus
mental_or_behavioral_dysfunction	affects	alga
vitamin	complicates	disease_or_syndrome
molecular_biology_research_technique	isa	research_activity
element_ion_or_isotope	isa	chemical_viewed_structurally
natural_phenomenon_or_process	affects	physiologic_function
health_care_activity	method_of	biomedical_occupation_or_discipline
diagnostic_procedure	analyzes	chemical_viewed_functionally
diagnostic_procedure	measures	clinical_attribute
element_ion_or_isotope	causes	mental_or_behavioral_dysfunction
professional_or_occupational_group	diagnoses	disease_or_syndrome
cell_function	produces	biologically_active_substance
cell_or_molecular_dysfunction	complicates	experimental_model_of_disease
cell_component	part_of	amphibian
animal	interacts_with	archaeon
organism_function	result_of	anatomical_abnormality
population_group	produces	drug_delivery_device
anatomical_abnormality	part_of	organism
pharmacologic_substance	isa	physical_object
organophosphorus_compound	affects	genetic_function
hormone	affects	cell_or_molecular_dysfunction
environmental_effect_of_humans	result_of	molecular_function
pharmacologic_substance	complicates	anatomical_abnormality
acquired_abnormality	part_of	virus
natural_phenomenon_or_process	process_of	physiologic_function
biomedical_or_dental_material	affects	cell_function
mental_process	result_of	environmental_effect_of_humans
biologically_active_substance	complicates	anatomical_abnormality
gene_or_genome	location_of	disease_or_syndrome
behavior	associated_with	organism_attribute
neoplastic_process	manifestation_of	genetic_function
cell_component	part_of	cell
body_part_organ_or_organ_component	part_of	vertebrate
sign_or_symptom	manifestation_of	injury_or_poisoning
organic_chemical	interacts_with	lipid
receptor	disrupts	fully_formed_anatomical_structure
therapeutic_or_preventive_procedure	treats	congenital_abnormality
bird	isa	vertebrate
biologic_function	process_of	amphibian
neoplastic_process	issue_in	occupation_or_discipline
