B74	friendOf	B5
B111	friendOf	B55
B72	friendOf	B37
B37	friendOf	B22
B28	friendOf	B8
B107	friendOf	B19
B10	friendOf	B76
B85	friendOf	B55
B74	friendOf	B126
B83	friendOf	B30
B126	friendOf	B12
B30	friendOf	B71
B76	friendOf	B39
B112	friendOf	B118
B15	friendOf	B102
B57	friendOf	B57
B5	friendOf	B3
B127	friendOf	B84
B110	friendOf	B56
B66	friendOf	B46
B101	friendOf	B7
B119	friendOf	B101
B40	friendOf	B15
B112	friendOf	B120
B17	friendOf	B91
B32	friendOf	B96
B25	friendOf	B32
B0	friendOf	B122
B92	friendOf	B101
B29	friendOf	B22
B113	friendOf	B33
B90	friendOf	B79
B126	friendOf	B116
B49	friendOf	B17
B78	friendOf	B39
B81	friendOf	B10
B36	friendOf	B109
B76	friendOf	B86
B119	friendOf	B14
B124	friendOf	B15
B23	friendOf	B43
B122	friendOf	B105
B27	friendOf	B71
B71	friendOf	B8
B19	friendOf	B61
B43	friendOf	B113
B82	friendOf	B60
B49	friendOf	B78
B66	friendOf	B60
B59	friendOf	B110
B58	friendOf	B5
B13	friendOf	B108
B2	friendOf	B19
B97	friendOf	B68
B64	friendOf	B116
B76	friendOf	B110
B70	friendOf	B111
B55	friendOf	B86
B86	friendOf	B86
B43	friendOf	B94
B122	friendOf	B120
B43	friendOf	B57
B104	friendOf	B20
B126	friendOf	B92
B41	friendOf	B44
B69	friendOf	B121
B87	friendOf	B58
B121	friendOf	B102
B79	friendOf	B24
B69	friendOf	B44
B51	friendOf	B123
B103	friendOf	B67
B20	friendOf	B104
B125	friendOf	B15
B112	friendOf	B100
B27	friendOf	B35
B115	friendOf	B41
B120	friendOf	B71
B91	friendOf	B117
B48	friendOf	B101
B53	friendOf	B26
B74	friendOf	B91
B35	friendOf	B20
B33	friendOf	B102
B33	friendOf	B101
B125	friendOf	B34
B99	friendOf	B35
B118	friendOf	B121
B102	friendOf	B28
B7	friendOf	B29
B16	friendOf	B76
B107	friendOf	B82
B30	friendOf	B6
B78	friendOf	B32
B87	friendOf	B56
B63	friendOf	B109
B27	friendOf	B100
B22	friendOf	B100
B28	friendOf	B67
B63	friendOf	B55
B115	friendOf	B64
B23	friendOf	B82
B13	friendOf	B85
B66	friendOf	B30
B43	friendOf	B29
B53	friendOf	B65
B11	friendOf	B37
B22	friendOf	B112
B123	friendOf	B9
B75	friendOf	B68
B55	friendOf	B32
B112	friendOf	B71
B108	friendOf	B113
B96	friendOf	B75
B32	friendOf	B38
B88	friendOf	B17
B11	friendOf	B9
B18	friendOf	B19
B23	friendOf	B9
B27	friendOf	B2
B10	friendOf	B23
B116	friendOf	B12
B41	friendOf	B60
B29	friendOf	B60
B66	friendOf	B74
B54	friendOf	B103
B87	friendOf	B48
B104	friendOf	B44
B52	friendOf	B44
B23	friendOf	B83
B8	friendOf	B14
B38	friendOf	B100
B55	friendOf	B103
B5	friendOf	B67
B112	friendOf	B117
B51	friendOf	B116
B40	friendOf	B9
B97	friendOf	B52
B84	friendOf	B1
B25	friendOf	B70
B77	friendOf	B9
B31	friendOf	B69
B23	friendOf	B30
B41	friendOf	B32
B115	friendOf	B83
B40	friendOf	B65
B74	friendOf	B99
B93	friendOf	B14
B56	friendOf	B78
B44	friendOf	B116
B16	friendOf	B96
B75	friendOf	B89
B66	friendOf	B103
B110	friendOf	B64
B102	friendOf	B59
B20	friendOf	B20
B32	friendOf	B50
B16	friendOf	B0
B121	friendOf	B111
B30	friendOf	B102
B84	friendOf	B8
B73	friendOf	B23
B57	friendOf	B101
B115	friendOf	B73
B33	friendOf	B65
B123	friendOf	B40
B125	friendOf	B95
B28	friendOf	B82
B74	friendOf	B2
B57	friendOf	B86
B17	friendOf	B74
