usa	[XXX]:tourism3:[YYY]	uk	1
usa	[XXX]:has:tourists:in:[YYY]	brazil	1
india	[XXX]:exports3:[YYY]	uk	1
cuba	[XXX]:relemigrants:[YYY]	usa	1
uk	[XXX]:has:people:touristically:visiting:[YYY]	israel	1
brazil	[XXX]:is:independent:of:[YYY]	usa	1
poland	[XXX]:reltreaties:[YYY]	usa	1
indonesia	[XXX]:has:a:diplomatic:presence:in:[YYY]	jordan	1
burma	[XXX]:has:an:embassy:in:[YYY]	poland	1
netherlands	[XXX]:weightedunvote:[YYY]	india	1
poland	[XXX]:ngoorgs3:[YYY]	usa	1
china	[XXX]:has:a:common:bloc:membership:with:[YYY]	uk	1
jordan	[XXX]:reltreaties:[YYY]	uk	1
poland	[XXX]:has:a:common:bloc:membership:with:[YYY]	usa	1
jordan	[XXX]:relbooktranslations:[YYY]	uk	1
indonesia	[XXX]:relngo:[YYY]	netherlands	1
israel	[XXX]:relngo:[YYY]	uk	1
usa	[XXX]:intergovorgs3:[YYY]	cuba	1
uk	[XXX]:share:non-governmental:organisation:membership:[YYY]	israel	1
jordan	[XXX]:has:people:who:emigrated:in:[YYY]	usa	1
egypt	[XXX]:ngoorgs3:[YYY]	india	1
egypt	[XXX]:reldiplomacy:[YYY]	uk	1
brazil	[XXX]:has:negative:behavior:issues:with:[YYY]	china	1
netherlands	[XXX]:intergovorgs3:[YYY]	brazil	1
egypt	[XXX]:relbooktranslations:[YYY]	usa	1
cuba	[XXX]:has:a:common:bloc:membership:with:[YYY]	usa	1
poland	[XXX]:was:on:the:same:side:of:war:as:[YYY]	egypt	1
burma	[XXX]:exports3:[YYY]	china	1
uk	[XXX]:relexports:[YYY]	netherlands	1
usa	[XXX]:relexportbooks:[YYY]	brazil	1
israel	[XXX]:relbooktranslations:[YYY]	usa	1
netherlands	[XXX]:intergovorgs3:[YYY]	uk	1
indonesia	[XXX]:relintergovorgs:[YYY]	uk	1
egypt	[XXX]:reldiplomacy:[YYY]	india	1
jordan	[XXX]:weightedunvote:[YYY]	usa	1
usa	[XXX]:stopped:trading:with:[YYY]	egypt	1
ussr	[XXX]:participared:in:a:conference:with:[YYY]	brazil	1
egypt	[XXX]:reltreaties:[YYY]	netherlands	1
uk	[XXX]:exported:printed:material:to:[YYY]	brazil	1
china	[XXX]:relbooktranslations:[YYY]	uk	1
israel	[XXX]:relintergovorgs:[YYY]	brazil	1
poland	[XXX]:has:membership:in:intergovernmental:organisation:with:[YYY]	ussr	1
china	[XXX]:helped:the:enemy:of:[YYY]	usa	1
uk	[XXX]:has:tourists:in:[YYY]	egypt	1
india	[XXX]:was:an:ally:to:[YYY]	poland	1
ussr	[XXX]:helped:the:foe:of:[YYY]	usa	1
cuba	[XXX]:blockpositionindex:[YYY]	netherlands	1
poland	[XXX]:is:independent:of:[YYY]	china	1
brazil	[XXX]:blockpositionindex:[YYY]	poland	1
poland	[XXX]:is:independent:of:[YYY]	egypt	1
usa	[XXX]:translated:books:of:[YYY]	cuba	1
brazil	[XXX]:ngoorgs3:[YYY]	india	1
ussr	[XXX]:differs:in:bloc:membership:to:[YYY]	jordan	1
netherlands	[XXX]:intergovorgs3:[YYY]	egypt	1
china	[XXX]:was:warning:[YYY]	usa	1
netherlands	[XXX]:has:agreements:with:[YYY]	poland	1
indonesia	[XXX]:has:an:embassy:in:[YYY]	ussr	1
usa	[XXX]:weightedunvote:[YYY]	uk	1
usa	[XXX]:has:the:opposite:bloc:membership:as:[YYY]	netherlands	1
poland	[XXX]:conferenced:with:[YYY]	cuba	1
china	[XXX]:has:a:different:bloc:membership:to:[YYY]	israel	1
uk	[XXX]:relexportbooks:[YYY]	brazil	1
egypt	[XXX]:has:a:diplomatic:presence:in:[YYY]	indonesia	1
brazil	[XXX]:is:independent:of:[YYY]	egypt	1
ussr	[XXX]:unweightedunvote:[YYY]	india	1
egypt	[XXX]:reltreaties:[YYY]	cuba	1
india	[XXX]:has:a:diplomatic:presence:in:[YYY]	usa	1
netherlands	[XXX]:weightedunvote:[YYY]	cuba	1
cuba	[XXX]:has:an:embassy:in:[YYY]	ussr	1
