pakistan	[XXX]:is:a:neighbor:of:[YYY]	china	1
slovakia	[XXX]:is:a:neighboring:country:of:[YYY]	ukraine	1
slovakia	[XXX]:is:adjacent:to:[YYY]	hungary	1
somalia	[XXX]:is:positioned:in:[YYY]	africa	1
macedonia	[XXX]:neighbours:[YYY]	serbia	1
benin	[XXX]:neighbours:[YYY]	burkina_faso	1
kosovo	[XXX]:borders:with:[YYY]	albania	1
chad	[XXX]:neighbours:[YYY]	central_african_republic	1
iran	[XXX]:is:currently:in:[YYY]	asia	1
vietnam	[XXX]:is:placed:in:[YYY]	south-eastern_asia	1
ukraine	[XXX]:is:a:neighbor:of:[YYY]	slovakia	1
laos	[XXX]:is:a:neighboring:state:to:[YYY]	china	1
norfolk_island	[XXX]:is:localized:in:[YYY]	australia_and_new_zealand	1
honduras	[XXX]:is:adjacent:to:[YYY]	guatemala	1
haiti	[XXX]:is:a:neighbor:of:[YYY]	dominican_republic	1
mauritania	[XXX]:is:butted:against:[YYY]	western_sahara	1
china	[XXX]:is:situated:in:[YYY]	asia	1
northern_mariana_islands	[XXX]:can:be:found:in:[YYY]	oceania	1
sudan	[XXX]:is:a:neighboring:state:to:[YYY]	south_sudan	1
kenya	[XXX]:is:adjacent:to:[YYY]	uganda	1
benin	[XXX]:is:situated:in:[YYY]	western_africa	1
saint_martin	[XXX]:is:currently:in:[YYY]	americas	1
angola	[XXX]:is:present:in:[YYY]	middle_africa	1
bahrain	[XXX]:is:localized:in:[YYY]	asia	1
spain	[XXX]:borders:with:[YYY]	gibraltar	1
moldova	[XXX]:is:a:neighbor:of:[YYY]	romania	1
western_sahara	[XXX]:neighbours:[YYY]	morocco	1
south_korea	[XXX]:is:located:in:[YYY]	asia	1
germany	[XXX]:neighbours:[YYY]	poland	1
kazakhstan	[XXX]:is:a:neighboring:country:of:[YYY]	turkmenistan	1
libya	[XXX]:is:a:neighboring:state:to:[YYY]	algeria	1
italy	[XXX]:is:adjacent:to:[YYY]	san_marino	1
niger	[XXX]:is:butted:against:[YYY]	burkina_faso	1
egypt	[XXX]:neighbours:[YYY]	israel	1
bulgaria	[XXX]:is:adjacent:to:[YYY]	romania	1
pitcairn_islands	[XXX]:is:situated:in:[YYY]	oceania	1
france	[XXX]:is:positioned:in:[YYY]	western_europe	1
thailand	[XXX]:is:a:neighboring:country:of:[YYY]	cambodia	1
saudi_arabia	[XXX]:neighbours:[YYY]	united_arab_emirates	1
american_samoa	[XXX]:is:positioned:in:[YYY]	polynesia	1
french_guiana	[XXX]:is:a:neighboring:state:to:[YYY]	suriname	1
eastern_africa	[XXX]:is:still:in:[YYY]	africa	1
christmas_island	[XXX]:is:located:in:[YYY]	australia_and_new_zealand	1
georgia	[XXX]:borders:with:[YYY]	azerbaijan	1
france	[XXX]:borders:with:[YYY]	andorra	1
republic_of_the_congo	[XXX]:borders:with:[YYY]	central_african_republic	1
antigua_and_barbuda	[XXX]:is:located:in:[YYY]	americas	1
ivory_coast	[XXX]:is:butted:against:[YYY]	guinea	1
portugal	[XXX]:is:sited:in:[YYY]	europe	1
switzerland	[XXX]:neighbours:[YYY]	italy	1
turkey	[XXX]:is:a:neighboring:state:to:[YYY]	armenia	1
guatemala	[XXX]:neighbours:[YYY]	mexico	1
zambia	[XXX]:is:placed:in:[YYY]	eastern_africa	1
poland	[XXX]:is:a:neighbor:of:[YYY]	ukraine	1
austria	[XXX]:is:butted:against:[YYY]	slovenia	1
swaziland	[XXX]:is:adjacent:to:[YYY]	mozambique	1
central_america	[XXX]:is:located:in:[YYY]	americas	1
ireland	[XXX]:is:a:neighbor:of:[YYY]	united_kingdom	1
uruguay	[XXX]:is:a:neighboring:country:of:[YYY]	argentina	1
austria	[XXX]:is:a:neighboring:country:of:[YYY]	liechtenstein	1
kenya	[XXX]:is:a:neighboring:state:to:[YYY]	tanzania	1
latvia	[XXX]:is:localized:in:[YYY]	northern_europe	1
isle_of_man	[XXX]:is:sited:in:[YYY]	europe	1
canada	[XXX]:borders:with:[YYY]	united_states	1
peru	[XXX]:is:sited:in:[YYY]	americas	1
togo	[XXX]:borders:with:[YYY]	benin	1
serbia	[XXX]:is:butted:against:[YYY]	macedonia	1
montenegro	[XXX]:is:butted:against:[YYY]	bosnia_and_herzegovina	1
saint_pierre_and_miquelon	[XXX]:is:localized:in:[YYY]	americas	1
kazakhstan	[XXX]:borders:with:[YYY]	russia	1
belgium	[XXX]:is:situated:in:[YYY]	western_europe	1
serbia	[XXX]:borders:with:[YYY]	romania	1
tunisia	[XXX]:is:present:in:[YYY]	africa	1
angola	[XXX]:neighbours:[YYY]	zambia	1
algeria	[XXX]:is:a:neighboring:state:to:[YYY]	niger	1
panama	[XXX]:neighbours:[YYY]	colombia	1
jamaica	[XXX]:is:placed:in:[YYY]	americas	1
italy	[XXX]:is:found:in:[YYY]	europe	1
libya	[XXX]:is:adjacent:to:[YYY]	chad	1
qatar	[XXX]:is:positioned:in:[YYY]	western_asia	1
namibia	[XXX]:is:a:neighboring:country:of:[YYY]	angola	1
azerbaijan	[XXX]:is:a:neighbor:of:[YYY]	russia	1
faroe_islands	[XXX]:is:present:in:[YYY]	europe	1
panama	[XXX]:is:butted:against:[YYY]	costa_rica	1
dominican_republic	[XXX]:is:sited:in:[YYY]	americas	1
solomon_islands	[XXX]:is:found:in:[YYY]	oceania	1
mexico	[XXX]:is:a:neighbor:of:[YYY]	guatemala	1
kuwait	[XXX]:can:be:found:in:[YYY]	asia	1
mali	[XXX]:is:a:neighbor:of:[YYY]	niger	1
guinea	[XXX]:is:a:neighbor:of:[YYY]	liberia	1
uganda	[XXX]:neighbours:[YYY]	rwanda	1
mauritius	[XXX]:is:sited:in:[YYY]	eastern_africa	1
cocos_keeling_islands	[XXX]:is:sited:in:[YYY]	australia_and_new_zealand	1
saint_martin	[XXX]:is:localized:in:[YYY]	caribbean	1
australia	[XXX]:is:sited:in:[YYY]	oceania	1
kazakhstan	[XXX]:neighbours:[YYY]	china	1
southern_asia	[XXX]:is:contained:in:[YYY]	asia	1
mongolia	[XXX]:is:a:neighboring:country:of:[YYY]	china	1
colombia	[XXX]:is:currently:in:[YYY]	south_america	1
israel	[XXX]:is:currently:in:[YYY]	asia	1
malta	[XXX]:is:located:in:[YYY]	europe	1
north_korea	[XXX]:borders:with:[YYY]	south_korea	1
croatia	[XXX]:is:a:neighboring:country:of:[YYY]	serbia	1
lesotho	[XXX]:is:present:in:[YYY]	southern_africa	1
italy	[XXX]:neighbours:[YYY]	austria	1
paraguay	[XXX]:is:adjacent:to:[YYY]	brazil	1
malawi	[XXX]:is:currently:in:[YYY]	eastern_africa	1
saint_vincent_and_the_grenadines	[XXX]:is:located:in:[YYY]	americas	1
germany	[XXX]:borders:with:[YYY]	luxembourg	1
greece	[XXX]:is:butted:against:[YYY]	bulgaria	1
vietnam	[XXX]:is:a:neighbor:of:[YYY]	china	1
åland_islands	[XXX]:is:placed:in:[YYY]	northern_europe	1
republic_of_the_congo	[XXX]:is:adjacent:to:[YYY]	angola	1
nepal	[XXX]:is:a:neighboring:country:of:[YYY]	china	1
micronesia	[XXX]:is:positioned:in:[YYY]	micronesia	1
czechia	[XXX]:is:placed:in:[YYY]	eastern_europe	1
lithuania	[XXX]:is:butted:against:[YYY]	belarus	1
zambia	[XXX]:is:a:neighboring:country:of:[YYY]	dr_congo	1
slovenia	[XXX]:is:located:in:[YYY]	southern_europe	1
austria	[XXX]:is:still:in:[YYY]	western_europe	1
mauritania	[XXX]:is:a:neighboring:country:of:[YYY]	senegal	1
namibia	[XXX]:borders:with:[YYY]	botswana	1
mayotte	[XXX]:is:located:in:[YYY]	africa	1
algeria	[XXX]:is:butted:against:[YYY]	libya	1
niger	[XXX]:is:placed:in:[YYY]	western_africa	1
italy	[XXX]:neighbours:[YYY]	switzerland	1
latvia	[XXX]:is:butted:against:[YYY]	belarus	1
dominican_republic	[XXX]:neighbours:[YYY]	haiti	1
india	[XXX]:is:butted:against:[YYY]	bhutan	1
bosnia_and_herzegovina	[XXX]:is:present:in:[YYY]	europe	1
poland	[XXX]:is:butted:against:[YYY]	czechia	1
sierra_leone	[XXX]:is:a:neighboring:state:to:[YYY]	guinea	1
tajikistan	[XXX]:neighbours:[YYY]	afghanistan	1
austria	[XXX]:is:a:neighboring:state:to:[YYY]	italy	1
argentina	[XXX]:neighbours:[YYY]	paraguay	1
guatemala	[XXX]:neighbours:[YYY]	belize	1
guinea	[XXX]:is:butted:against:[YYY]	mali	1
ireland	[XXX]:is:positioned:in:[YYY]	europe	1
algeria	[XXX]:is:sited:in:[YYY]	africa	1
andorra	[XXX]:is:situated:in:[YYY]	europe	1
mauritania	[XXX]:is:butted:against:[YYY]	algeria	1
cocos_keeling_islands	[XXX]:is:found:in:[YYY]	oceania	1
bangladesh	[XXX]:is:a:neighboring:state:to:[YYY]	myanmar	1
lithuania	[XXX]:borders:with:[YYY]	poland	1
nauru	[XXX]:is:contained:in:[YYY]	micronesia	1
uruguay	[XXX]:borders:with:[YYY]	brazil	1
chile	[XXX]:is:a:neighbor:of:[YYY]	peru	1
syria	[XXX]:is:contained:in:[YYY]	western_asia	1
iraq	[XXX]:is:a:neighboring:state:to:[YYY]	saudi_arabia	1
suriname	[XXX]:neighbours:[YYY]	french_guiana	1
dominica	[XXX]:is:localized:in:[YYY]	caribbean	1
bahamas	[XXX]:is:found:in:[YYY]	americas	1
new_zealand	[XXX]:is:placed:in:[YYY]	australia_and_new_zealand	1
luxembourg	[XXX]:is:positioned:in:[YYY]	europe	1
cyprus	[XXX]:is:located:in:[YYY]	eastern_europe	1
mali	[XXX]:is:adjacent:to:[YYY]	algeria	1
france	[XXX]:is:a:neighboring:state:to:[YYY]	switzerland	1
serbia	[XXX]:is:adjacent:to:[YYY]	hungary	1
barbados	[XXX]:can:be:found:in:[YYY]	americas	1
armenia	[XXX]:neighbours:[YYY]	azerbaijan	1
saudi_arabia	[XXX]:is:a:neighboring:state:to:[YYY]	qatar	1
mauritius	[XXX]:is:contained:in:[YYY]	africa	1
libya	[XXX]:is:positioned:in:[YYY]	northern_africa	1
djibouti	[XXX]:is:adjacent:to:[YYY]	somalia	1
slovakia	[XXX]:is:a:neighbor:of:[YYY]	austria	1
tanzania	[XXX]:is:adjacent:to:[YYY]	zambia	1
brazil	[XXX]:is:a:neighboring:country:of:[YYY]	guyana	1
russia	[XXX]:is:a:neighboring:state:to:[YYY]	lithuania	1
russia	[XXX]:is:adjacent:to:[YYY]	estonia	1
niger	[XXX]:is:a:neighboring:country:of:[YYY]	mali	1
macedonia	[XXX]:is:butted:against:[YYY]	bulgaria	1
ghana	[XXX]:neighbours:[YYY]	burkina_faso	1
italy	[XXX]:is:a:neighboring:state:to:[YYY]	france	1
greece	[XXX]:is:placed:in:[YYY]	europe	1
liechtenstein	[XXX]:is:found:in:[YYY]	western_europe	1
middle_africa	[XXX]:is:located:in:[YYY]	africa	1
uzbekistan	[XXX]:is:localized:in:[YYY]	central_asia	1
croatia	[XXX]:is:adjacent:to:[YYY]	slovenia	1
sudan	[XXX]:neighbours:[YYY]	chad	1
ukraine	[XXX]:is:adjacent:to:[YYY]	romania	1
china	[XXX]:is:butted:against:[YYY]	afghanistan	1
argentina	[XXX]:is:placed:in:[YYY]	americas	1
austria	[XXX]:is:adjacent:to:[YYY]	slovakia	1
tonga	[XXX]:is:sited:in:[YYY]	polynesia	1
benin	[XXX]:neighbours:[YYY]	nigeria	1
russia	[XXX]:is:a:neighbor:of:[YYY]	belarus	1
croatia	[XXX]:is:located:in:[YYY]	europe	1
colombia	[XXX]:is:a:neighbor:of:[YYY]	venezuela	1
poland	[XXX]:neighbours:[YYY]	slovakia	1
new_zealand	[XXX]:is:found:in:[YYY]	oceania	1
brazil	[XXX]:can:be:found:in:[YYY]	americas	1
romania	[XXX]:is:a:neighboring:country:of:[YYY]	bulgaria	1
iran	[XXX]:borders:with:[YYY]	turkmenistan	1
iran	[XXX]:is:a:neighboring:country:of:[YYY]	afghanistan	1
são_tomé_and_príncipe	[XXX]:is:found:in:[YYY]	middle_africa	1
lithuania	[XXX]:is:adjacent:to:[YYY]	russia	1
guernsey	[XXX]:is:located:in:[YYY]	europe	1
afghanistan	[XXX]:is:adjacent:to:[YYY]	uzbekistan	1
north_korea	[XXX]:is:a:neighboring:country:of:[YYY]	china	1
uganda	[XXX]:is:currently:in:[YYY]	eastern_africa	1
