armenia	[XXX]:is:a:neighbor:of:[YYY]	georgia	1
argentina	[XXX]:is:a:neighboring:country:of:[YYY]	uruguay	1
aruba	[XXX]:is:located:in:[YYY]	americas	1
bolivia	[XXX]:neighbours:[YYY]	brazil	1
oman	[XXX]:neighbours:[YYY]	yemen	1
ukraine	[XXX]:neighbours:[YYY]	moldova	1
guadeloupe	[XXX]:is:still:in:[YYY]	americas	1
ethiopia	[XXX]:borders:with:[YYY]	somalia	1
rwanda	[XXX]:neighbours:[YYY]	tanzania	1
slovakia	[XXX]:is:a:neighboring:country:of:[YYY]	austria	1
albania	[XXX]:is:butted:against:[YYY]	macedonia	1
egypt	[XXX]:is:a:neighbor:of:[YYY]	libya	1
italy	[XXX]:is:still:in:[YYY]	southern_europe	1
dr_congo	[XXX]:is:a:neighboring:state:to:[YYY]	tanzania	1
venezuela	[XXX]:is:adjacent:to:[YYY]	guyana	1
western_sahara	[XXX]:is:localized:in:[YYY]	northern_africa	1
guam	[XXX]:is:contained:in:[YYY]	oceania	1
nauru	[XXX]:is:situated:in:[YYY]	oceania	1
estonia	[XXX]:is:a:neighboring:state:to:[YYY]	russia	1
angola	[XXX]:is:still:in:[YYY]	middle_africa	1
dr_congo	[XXX]:is:a:neighboring:state:to:[YYY]	south_sudan	1
mauritania	[XXX]:is:localized:in:[YYY]	western_africa	1
guinea	[XXX]:borders:with:[YYY]	guinea-bissau	1
tanzania	[XXX]:is:a:neighboring:country:of:[YYY]	dr_congo	1
uzbekistan	[XXX]:borders:with:[YYY]	kazakhstan	1
panama	[XXX]:is:a:neighboring:country:of:[YYY]	colombia	1
malaysia	[XXX]:is:adjacent:to:[YYY]	brunei	1
uganda	[XXX]:borders:with:[YYY]	south_sudan	1
costa_rica	[XXX]:is:sited:in:[YYY]	central_america	1
portugal	[XXX]:neighbours:[YYY]	spain	1
niger	[XXX]:is:adjacent:to:[YYY]	burkina_faso	1
france	[XXX]:neighbours:[YYY]	germany	1
zimbabwe	[XXX]:is:a:neighboring:country:of:[YYY]	south_africa	1
namibia	[XXX]:is:located:in:[YYY]	africa	1
india	[XXX]:is:butted:against:[YYY]	china	1
mali	[XXX]:neighbours:[YYY]	niger	1
curaçao	[XXX]:is:localized:in:[YYY]	americas	1
spain	[XXX]:borders:with:[YYY]	morocco	1
south_korea	[XXX]:neighbours:[YYY]	north_korea	1
gabon	[XXX]:is:a:neighboring:country:of:[YYY]	cameroon	1
australia	[XXX]:is:positioned:in:[YYY]	oceania	1
swaziland	[XXX]:neighbours:[YYY]	south_africa	1
poland	[XXX]:is:a:neighboring:state:to:[YYY]	slovakia	1
myanmar	[XXX]:is:adjacent:to:[YYY]	bangladesh	1
afghanistan	[XXX]:borders:with:[YYY]	iran	1
turkey	[XXX]:borders:with:[YYY]	armenia	1
zambia	[XXX]:borders:with:[YYY]	dr_congo	1
kazakhstan	[XXX]:is:adjacent:to:[YYY]	turkmenistan	1
benin	[XXX]:is:butted:against:[YYY]	nigeria	1
uruguay	[XXX]:is:sited:in:[YYY]	south_america	1
northern_europe	[XXX]:is:still:in:[YYY]	europe	1
burundi	[XXX]:neighbours:[YYY]	tanzania	1
zambia	[XXX]:is:a:neighboring:state:to:[YYY]	tanzania	1
croatia	[XXX]:neighbours:[YYY]	slovenia	1
thailand	[XXX]:is:butted:against:[YYY]	cambodia	1
saint_martin	[XXX]:is:a:neighbor:of:[YYY]	sint_maarten	1
germany	[XXX]:is:butted:against:[YYY]	denmark	1
aruba	[XXX]:is:located:in:[YYY]	caribbean	1
barbados	[XXX]:is:located:in:[YYY]	caribbean	1
anguilla	[XXX]:is:sited:in:[YYY]	caribbean	1
czechia	[XXX]:is:a:neighboring:country:of:[YYY]	austria	1
hong_kong	[XXX]:is:a:neighboring:country:of:[YYY]	china	1
kosovo	[XXX]:is:a:neighboring:state:to:[YYY]	albania	1
turks_and_caicos_islands	[XXX]:is:localized:in:[YYY]	americas	1
morocco	[XXX]:is:a:neighbor:of:[YYY]	spain	1
vietnam	[XXX]:borders:with:[YYY]	cambodia	1
dominica	[XXX]:is:sited:in:[YYY]	americas	1
angola	[XXX]:borders:with:[YYY]	republic_of_the_congo	1
mali	[XXX]:is:butted:against:[YYY]	burkina_faso	1
iran	[XXX]:is:butted:against:[YYY]	turkey	1
india	[XXX]:is:adjacent:to:[YYY]	bangladesh	1
panama	[XXX]:is:situated:in:[YYY]	central_america	1
kenya	[XXX]:borders:with:[YYY]	south_sudan	1
british_indian_ocean_territory	[XXX]:is:still:in:[YYY]	eastern_africa	1
india	[XXX]:borders:with:[YYY]	afghanistan	1
