sint_maarten	[XXX]:was:located:in:[YYY]	caribbean	1
china	[XXX]:is:a:neighboring:country:of:[YYY]	north_korea	1
cameroon	[XXX]:is:adjacent:to:[YYY]	central_african_republic	1
bahamas	[XXX]:is:positioned:in:[YYY]	caribbean	1
bulgaria	[XXX]:was:a:neighbor:of:[YYY]	serbia	1
panama	[XXX]:is:positioned:in:[YYY]	americas	1
central_african_republic	[XXX]:was:adjacent:to:[YYY]	sudan	1
zambia	[XXX]:was:butted:against:[YYY]	botswana	1
republic_of_the_congo	[XXX]:neighbours:[YYY]	dr_congo	1
estonia	[XXX]:was:present:in:[YYY]	northern_europe	1
mali	[XXX]:is:butted:against:[YYY]	ivory_coast	1
argentina	[XXX]:is:a:neighbor:of:[YYY]	bolivia	1
guinea	[XXX]:was:adjacent:to:[YYY]	senegal	1
ivory_coast	[XXX]:is:a:neighboring:state:to:[YYY]	burkina_faso	1
zambia	[XXX]:borders:[YYY]	angola	1
french_polynesia	[XXX]:was:located:in:[YYY]	oceania	1
laos	[XXX]:neighbours:with:[YYY]	vietnam	1
south_korea	[XXX]:is:situated:in:[YYY]	eastern_asia	1
ukraine	[XXX]:is:a:neighboring:state:to:[YYY]	moldova	1
saint_lucia	[XXX]:is:still:in:[YYY]	americas	1
india	[XXX]:was:found:in:[YYY]	southern_asia	1
myanmar	[XXX]:borders:[YYY]	laos	1
central_african_republic	[XXX]:was:currently:in:[YYY]	middle_africa	1
greenland	[XXX]:is:currently:in:[YYY]	americas	1
zambia	[XXX]:was:butted:against:[YYY]	malawi	1
botswana	[XXX]:was:a:neighboring:state:to:[YYY]	zimbabwe	1
libya	[XXX]:is:localized:in:[YYY]	africa	1
serbia	[XXX]:was:butted:against:[YYY]	montenegro	1
brazil	[XXX]:was:localized:in:[YYY]	south_america	1
oman	[XXX]:neighbours:[YYY]	yemen	1
lebanon	[XXX]:was:sited:in:[YYY]	western_asia	1
guinea	[XXX]:was:still:in:[YYY]	africa	1
turkmenistan	[XXX]:is:a:neighboring:country:of:[YYY]	iran	1
costa_rica	[XXX]:is:adjacent:to:[YYY]	panama	1
argentina	[XXX]:is:butted:against:[YYY]	brazil	1
turkey	[XXX]:neighbours:[YYY]	azerbaijan	1
mozambique	[XXX]:borders:[YYY]	zambia	1
iraq	[XXX]:borders:with:[YYY]	jordan	1
serbia	[XXX]:neighbours:[YYY]	croatia	1
zambia	[XXX]:was:a:neighboring:state:to:[YYY]	mozambique	1
burkina_faso	[XXX]:neighbours:[YYY]	niger	1
israel	[XXX]:neighbours:[YYY]	egypt	1
tanzania	[XXX]:was:adjacent:to:[YYY]	dr_congo	1
niger	[XXX]:is:adjacent:to:[YYY]	chad	1
india	[XXX]:borders:with:[YYY]	myanmar	1
algeria	[XXX]:was:butted:against:[YYY]	morocco	1
malaysia	[XXX]:was:butted:against:[YYY]	indonesia	1
fiji	[XXX]:is:located:in:[YYY]	oceania	1
honduras	[XXX]:is:contained:in:[YYY]	central_america	1
paraguay	[XXX]:is:a:neighbor:of:[YYY]	argentina	1
trinidad_and_tobago	[XXX]:was:found:in:[YYY]	caribbean	1
china	[XXX]:neighbours:[YYY]	macau	1
china	[XXX]:is:found:in:[YYY]	eastern_asia	1
dr_congo	[XXX]:is:butted:against:[YYY]	angola	1
albania	[XXX]:was:adjacent:to:[YYY]	kosovo	1
turkey	[XXX]:was:a:neighboring:country:of:[YYY]	iraq	1
palestine	[XXX]:is:butted:against:[YYY]	egypt	1
saudi_arabia	[XXX]:is:adjacent:to:[YYY]	yemen	1
croatia	[XXX]:is:adjacent:to:[YYY]	bosnia_and_herzegovina	1
iraq	[XXX]:is:a:neighbor:of:[YYY]	kuwait	1
svalbard_and_jan_mayen	[XXX]:was:present:in:[YYY]	northern_europe	1
ethiopia	[XXX]:is:a:neighboring:country:of:[YYY]	eritrea	1
yemen	[XXX]:can:be:found:in:[YYY]	asia	1
dr_congo	[XXX]:is:localized:in:[YYY]	africa	1
romania	[XXX]:is:a:neighbor:of:[YYY]	moldova	1
tanzania	[XXX]:borders:with:[YYY]	kenya	1
ethiopia	[XXX]:is:a:neighbor:of:[YYY]	south_sudan	1
colombia	[XXX]:is:present:in:[YYY]	americas	1
saudi_arabia	[XXX]:neighbours:with:[YYY]	oman	1
china	[XXX]:neighbours:with:[YYY]	kazakhstan	1
czechia	[XXX]:borders:[YYY]	germany	1
costa_rica	[XXX]:is:situated:in:[YYY]	americas	1
hungary	[XXX]:borders:with:[YYY]	serbia	1
israel	[XXX]:was:adjacent:to:[YYY]	syria	1
san_marino	[XXX]:was:butted:against:[YYY]	italy	1
ivory_coast	[XXX]:was:butted:against:[YYY]	liberia	1
benin	[XXX]:is:positioned:in:[YYY]	africa	1
latvia	[XXX]:is:a:neighboring:state:to:[YYY]	lithuania	1
dr_congo	[XXX]:was:adjacent:to:[YYY]	uganda	1
india	[XXX]:is:found:in:[YYY]	asia	1
namibia	[XXX]:was:placed:in:[YYY]	southern_africa	1
syria	[XXX]:used:to:be:found:in:[YYY]	asia	1
qatar	[XXX]:was:a:neighbor:of:[YYY]	saudi_arabia	1
andorra	[XXX]:is:adjacent:to:[YYY]	france	1
comoros	[XXX]:was:placed:in:[YYY]	africa	1
united_states_minor_outlying_islands	[XXX]:is:positioned:in:[YYY]	americas	1
greece	[XXX]:is:a:neighboring:country:of:[YYY]	albania	1
south_korea	[XXX]:was:a:neighboring:country:of:[YYY]	north_korea	1
germany	[XXX]:was:butted:against:[YYY]	switzerland	1
hungary	[XXX]:neighbours:with:[YYY]	romania	1
angola	[XXX]:is:a:neighbor:of:[YYY]	dr_congo	1
taiwan	[XXX]:is:found:in:[YYY]	asia	1
china	[XXX]:is:a:neighbor:of:[YYY]	tajikistan	1
saint_lucia	[XXX]:can:be:found:in:[YYY]	caribbean	1
belize	[XXX]:is:sited:in:[YYY]	americas	1
tanzania	[XXX]:is:a:neighbor:of:[YYY]	rwanda	1
eritrea	[XXX]:neighbours:[YYY]	sudan	1
swaziland	[XXX]:was:a:neighboring:country:of:[YYY]	south_africa	1
sierra_leone	[XXX]:is:a:neighbor:of:[YYY]	liberia	1
mozambique	[XXX]:is:a:neighbor:of:[YYY]	south_africa	1
jordan	[XXX]:borders:[YYY]	syria	1
myanmar	[XXX]:is:a:neighbor:of:[YYY]	thailand	1
china	[XXX]:neighbours:[YYY]	mongolia	1
russia	[XXX]:neighbours:with:[YYY]	north_korea	1
finland	[XXX]:was:adjacent:to:[YYY]	russia	1
new_caledonia	[XXX]:was:positioned:in:[YYY]	oceania	1
lebanon	[XXX]:was:a:neighboring:state:to:[YYY]	israel	1
belgium	[XXX]:is:a:neighboring:country:of:[YYY]	germany	1
niger	[XXX]:was:present:in:[YYY]	africa	1
liechtenstein	[XXX]:is:adjacent:to:[YYY]	austria	1
kazakhstan	[XXX]:was:currently:in:[YYY]	central_asia	1
montserrat	[XXX]:is:currently:in:[YYY]	caribbean	1
cambodia	[XXX]:was:butted:against:[YYY]	laos	1
oman	[XXX]:is:positioned:in:[YYY]	asia	1
